SMILES,value
O=C(c1ccc(F)c(F)c1)C1CCN(Cc2coc(-c3ccc(F)cc3)n2)CC1,5.30146
CCOC(=O)c1c(NC(=O)c2cc3ccccc3oc2=O)sc(C(N)=O)c1C,4.10451
COC(=O)NC(=O)c1c(NC(=O)c2cc3ccccc3oc2=O)sc(C)c1C,6.13371
COc1ccc(-c2nc(-c3ccc(C(=O)O)cc3)[nH]c2-c2ccc(OC)cc2)cc1,4.49208
COc1cc(OC)cc(C(=O)Nc2nc(-c3ccccc3)c(-c3ccccc3)o2)c1,6.49214
CC(C)Oc1ccc(-c2cn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c3ncnc(N)c23)cc1,4.49485
CCOC(=O)Cn1cc(/C=C(/C#N)c2nc3cc(OC)ccc3[nH]2)c2ccccc21,5.41784
CS(=O)(=O)c1cccc(-c2nnc(NC(=O)c3ccc4ncsc4c3)o2)c1,4.00655
CS(=O)(=O)c1ccccc1-c1nnc(NC(=O)c2ccc3ncsc3c2)o1,4.59227
O=C(Nc1nnc(CS(=O)(=O)c2ccccc2)o1)c1ccc2ncsc2c1,4.0
FC(F)(F)c1ccc(CCNc2nc(N3CCCCC3)nc3ccccc23)cc1,5.24413
CCOC(=O)c1sc2ncn(C(C)C(=O)OCc3ccccc3)c(=O)c2c1C,5.74836
COc1ccc(CCNC(=O)CSc2nnc(-c3ccncc3)o2)cc1OC,4.11889
Cc1ccc(-c2nnc(NC(=O)c3ccc(S(=O)(=O)N(C)C)cc3)o2)c(C)c1,4.65073
CCc1nnc(NC(=O)c2ccc(S(=O)(=O)N(C)Cc3ccccc3)cc2)o1,5.90763
CCc1nnc(NC(=O)c2ccc(S(=O)(=O)N(CC)c3ccccc3)cc2)o1,5.31489
CCNC(=O)Nc1nc2cc(-c3cncnc3)c(OCC3CCOC3)nc2s1,5.83162
CCOc1ccc2ccccc2c1C(=O)NCCc1cc2ccc(C)cc2[nH]c1=O,4.01926
Cc1cc(C2=NN(C(=O)c3ccncc3)C(c3ccc(N(C)C)cc3)C2)ccc1O,5.70997
O=C1Nc2ccccc2C12C1CCCN1C1(C(=O)Nc3ccccc31)C1CCCN12,3.90361
CCOc1ccccc1C(=O)Nc1cccc(-c2csc(-c3ccccc3)n2)c1,4.20207
CC(Oc1ccccc1)C(=O)Nc1cccc(-c2csc(-c3ccccc3)n2)c1,5.03016
CC(C)(C)C1CCc2c(sc3nnn(CC(=O)NCc4ccco4)c(=O)c23)C1,4.42767
CC(=O)O[C@H]1CC[C@@H](C)[C@@]23C[C@@H](C[C@H](OC(=O)c4ccccc4)[C@]12C)C(C)(C)O3,4.58503
COc1ccc(-c2cc3ccccc3n2CC(O)CNCCc2ccccc2)cc1,5.18598
CC(C)NCC(O)Cn1c2c(c3ccccc31)CCc1c-2cnn1-c1ccccc1,4.99435
CC(C)N1CCc2c(sc(NC(=O)c3nc4ccccc4s3)c2C(N)=O)C1,4.71388
CCOC(=O)c1c(NC(=O)Cc2ccccc2)sc2c1CC(C)(C)NC2(C)C,3.94808
COc1ccc(N2CCN(CC(=O)Nc3nc4c(s3)CC(C)CC4)CC2)cc1,5.35438
c1ccc(CN2CCC(Nc3nc(-c4cccs4)nc4ccccc34)CC2)cc1,5.32057
CSc1ccc2nc(Nc3nc4ccc5nc(C)sc5c4s3)sc2c1,4.21724
CC(C)CCOc1ccc(NC(=S)Nc2ccc(OCCC(C)C)cc2)cc1,5.20475
C1=CC2CC1CC2CN1CCC(N(CCc2ccccc2)Cc2ccccc2)CC1,5.41014
Cc1c(C)n2c3c(=O)[nH]c(=O)n(C)c3nc2n1CCCNc1ccccc1Cl,4.21685
CCOC(=O)N1CCN(c2ncnc3c2cnn3-c2ccc(C)c(Cl)c2)CC1,5.01082
Cc1c(Cl)ccc2sc(N(CCCn3ccnc3)C(=O)c3ccco3)nc12,6.30199
Cc1cc(Cl)cc2sc(N(CCCn3ccnc3)C(=O)c3ccco3)nc12,6.30199
COc1ccccc1NC(=O)Cn1c(C)cc(=O)c2cc(Br)ccc21,5.74909
COc1ccc2nc(C)cc(OCC(=O)Nc3ccc(Br)cc3)c2c1,6.76357
O=C(NCc1ccc(OC(F)(F)F)cc1)N[C@@H]1COc2nc([N+](=O)[O-])cn2C1,5.78102
O=C(CN[C@@H]1COc2nc([N+](=O)[O-])cn2C1)Nc1ccc(OC(F)(F)F)cc1,4.94313
FC(F)(F)c1cccc(Sc2nc(-c3ccccc3)nnc2C(F)(F)F)c1,5.13525
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCCOc1ncc(-c3ccc(F)cc3)cn1)C2,5.88606
COc1ccc(-c2ccc(CO[C@@H]3COc4nc([N+](=O)[O-])cn4C3)nn2)cc1F,5.89126
COC(=O)c1sc(NC(=O)c2cc3ccccc3oc2=O)c(C(=O)OC)c1C,4.06668
CS(=O)(=O)c1cccc(C(=O)Nc2nnc(-c3ccc4c(c3)OCCO4)o2)c1,5.01719
COC(=O)c1ccc(C(=O)Nc2nnc(-c3cccc(S(C)(=O)=O)c3)o2)cc1,4.49804
Cc1ccc(-n2cc(Cn3c(-c4cccc(F)c4)nc4ccccc43)nn2)c(F)c1,5.50446
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3ccc4ccccc4c3)cc1)C2,6.70363
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1cccc(-c3ccc4ccccc4c3)c1)C2,6.20783
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccccc1-c1ccc3ccccc3c1)C2,5.65226
O=C(OCC#CCSc1nnc(-c2ccc([N+](=O)[O-])cc2)o1)c1cccs1,6.70997
CCOC(=O)c1cc(CC)sc1NC(=O)c1cc2cc(OC)ccc2oc1=O,4.85592
CCOC(=O)c1c(NC(=O)c2cc3cccc(OC)c3oc2=O)sc(C)c1C,4.0
COc1cc(C2CC(c3ccc([N+](=O)[O-])cc3)=NC(=S)N2)cc(OC)c1OC,3.60314
COc1cc(C(=O)Nc2nnc(-c3ccccc3SC)o2)cc(OC)c1OC,5.50557
CCOC(=O)CSC1=C(C#N)C(c2ccccc2[N+](=O)[O-])C(C(C)=O)=C(C)N1,5.40551
CC(C)Oc1ccc(C(=O)Nc2nnc(-c3ccc(S(C)(=O)=O)cc3)o2)cc1,4.63782
COC(=O)C(C)n1cnc2sc(C(=O)Nc3ccccc3OC)c(C)c2c1=O,4.0
O=C(Nc1ccc(-c2csc(-c3ccccc3)n2)cc1)c1ccccc1[N+](=O)[O-],4.0
Fc1ccc(N2CCN(c3nc(Nc4ccccc4)c4nccnc4n3)CC2)cc1,5.4105
CC(C)O[C@@H]1C=C([C@H](O)c2ccc(C#N)cc2)C(=O)[C@@H](COC(=O)C(C)(C)C)O1,4.80775
CCOc1ccc(N/C=C2\C(=O)N(CCc3ccccc3)C(=O)C(C#N)=C2C)cc1,4.45264
CCN1CCN(c2cc(-c3ccccc3)nc3cc(-c4cccc(F)c4)nn23)CC1,5.09302
Cc1cccc(N2C(=N)S/C(=C\c3ccc(OCc4ccccc4)cc3)C2=O)n1,5.7122
CCNC(=O)Nc1nc2cc(-c3ccn(CC)c(=O)c3)c(=O)n(C(C)C)c2s1,6.69897
COc1ccc(C2(O)CC3CCC(C2)N3c2cc(C)nc(-c3ccccc3)n2)cc1,4.75689
CCCc1cc(-c2nc(-c3ccc(C(=O)NS(C)(=O)=O)cc3)cs2)ccn1,4.09854
COc1cccc(CSc2nc3c(c(-c4ccccc4)c2C#N)CN(C)CC3)c1,4.20551
CC1CCCN(C(=O)C2CCC(C/N=c3/c(N4CCCCC4)c(O)c3=O)CC2)C1,4.9336
CCN1CCN(CC(O)COc2cccc(CNCc3cnn(CC)c3)c2)CC1,4.0
CCN1CCN(CC(O)COc2cccc(CNCCC3=CCCCC3)c2)CC1,4.67675
CCCCCCCCCCCCc1cn(CCc2ccc(OC)c(OC)c2)nn1,6.20584
CCCNC(=O)Oc1ccc(Cl)cc1C(=O)Nc1ccc(Cl)c(Cl)c1,6.24787
CCOP(=O)(OCC)Oc1ccc(Cl)cc1C(=O)Nc1ccc(F)cc1,4.99657
CCOP(=O)(OCC)Oc1ccc(Cl)cc1C(=O)Nc1cccc(F)c1,5.09691
CCOP(=O)(OCC)Oc1cc(Cl)ccc1C(=O)Nc1cccc(F)c1,5.09691
CCOP(=O)(OCC)Oc1cc(Cl)ccc1C(=O)Nc1ccc(F)cc1,4.79588
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3ccc(Cl)c(O)c3)cc1)C2,6.18838
O=C(/C=C/c1ccc(Cl)cc1)c1ccc(Nc2cc(=O)oc3ccccc23)cc1,2.60406
O=C(c1ccncc1)N1N=C(c2cc3ccccc3o2)CC1c1ccc(Cl)cc1,4.56106
O=C(c1ccncc1)N1N=C(c2cc3ccccc3o2)CC1c1ccccc1Cl,4.60254
O=C1Nc2ccccc2[C@@]12C(c1cccc(Cl)c1)C([N+](=O)[O-])C1CSCN12,5.10791
O=C1Nc2ccccc2[C@@]12C(c1ccc(Cl)cc1)C([N+](=O)[O-])C1CSCN12,4.80967
O=C(CSc1nnc(COc2ccc(Cl)cc2)o1)N1CCc2ccccc21,4.0
O=C(c1ccc(Cl)cc1)N1CCN(c2nc3ccccc3c3ccccc23)CC1,4.5072
FC(F)(F)c1cc(/N=N/Nc2ccc(Cl)c(C(F)(F)F)c2)ccc1Cl,5.48678
FC(F)(F)c1ccc(Cl)c(N=NNc2cc(C(F)(F)F)ccc2Cl)c1,4.01108
FC(F)(F)c1cc(Cl)ccc1/N=N/Nc1ccc(Cl)cc1C(F)(F)F,4.0317
O=C(Nc1nnc(-c2ccc(Br)cc2)o1)C1COc2ccccc2O1,5.14055
O=C(Nc1nnc(-c2ccc3c(c2)OCCO3)o1)c1cccc(Br)c1,4.07373
O=C(Nc1nnc(-c2ccc3c(c2)OCCO3)o1)c1ccccc1Br,4.77578
COC(=O)c1ccc(C(=O)Nc2nnc(-c3ccc(Br)cc3)o2)cc1,5.83684
CC(C)Oc1ccc(C(=O)Nc2nnc(-c3ccc(Br)cc3)o2)cc1,6.30346
CCCCCOc1ccc(NP(C)(=O)Oc2ccc(Cl)cc2Cl)cc1,5.30338
COc1cc2c(cc1OC)C(c1ccc(-c3ccc(Cl)c(Cl)c3)o1)=NCC2,4.56151
COc1cc(NC(=O)C2(c3ccc(Cl)cc3)CC2)ccc1-n1cnc(Cl)c1,4.60452
CC(C)(C)c1ccc(OCCN2C(=O)C(=O)c3cc(Br)ccc32)cc1,5.39906
O=C(NCc1ccc(OC(F)(F)F)cc1)O[C@@H]1COc2nc([N+](=O)[O-])cn2C1,5.38039
O=C(N[C@@H]1COc2nc([N+](=O)[O-])cn2C1)OCc1ccc(OC(F)(F)F)cc1,5.58037
CN(C(=O)O[C@@H]1COc2nc([N+](=O)[O-])cn2C1)c1ccc(OC(F)(F)F)cc1,5.73766
O=C(CO[C@@H]1COc2nc([N+](=O)[O-])cn2C1)Nc1ccc(OC(F)(F)F)cc1,5.61187
O=C(COc1ccc(OC(F)(F)F)cc1)N[C@@H]1COc2nc([N+](=O)[O-])cn2C1,6.02423
CC(C)CC(=O)NC(c1ccc(Cl)cc1Cl)c1c(O)ccc2ccccc12,5.16083
Cc1onc(C(=O)N2CCC(Nc3cc(=O)[nH]c4cc(F)c(F)cc34)CC2)c1C,6.69897
Cc1cc(C2=NN(C(=O)c3ccncc3)C(c3cccc([N+](=O)[O-])c3)C2)ccc1O,4.95976
COc1ccccc1-c1nnc(NC(=O)c2ccc(S(=O)(=O)N(C)C)cc2)o1,4.65768
CCOC(=O)CNC(=O)CSc1ncnc2c1nnn2-c1ccc(OC)cc1,5.03298
COc1cc(-c2nc(-c3ccccc3)c(-c3ccc(O)cc3)[nH]2)cc(OC)c1OC,4.66442
Nc1ncnc2c1c(-c1ccc3c4c(cccc14)CC3)cn2[C@H]1C[C@@H](O)[C@@H](CO)O1,4.79588
Nc1ncnc2c1c(-c1ccc(-c3ccccc3)cc1)cn2[C@H]1C[C@@H](O)[C@@H](CO)O1,5.39794
O=C(Nc1ccncc1)c1ccc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1,4.78352
COc1ccc(C2NCCc3c2[nH]c2ccccc32)cc1COc1ccc(F)cc1,5.50724
CC1CN(c2ncnc3c2c(-c2ccccc2)cn3-c2ccc(F)cc2)CC(C)O1,4.12515
CC(=O)c1sc(NC(=O)c2cc(-c3ccccc3)nn2-c2ccccc2)nc1C,4.55766
CCNC(=O)Nc1nc2cc(-c3cnn(C)c3)c(OCC3CCOC3)nc2s1,5.74473
COc1ccc(NC(=O)CCCN2C(=O)/C(=C\c3ccco3)SC2=S)cc1,5.20335
COc1ccc(CCNc2cc(C)nc3c(-c4ccc(C)cc4)cnn23)cc1OC,4.17155
COc1ccc(CCNc2cc(C)nc3c(-c4ccccc4)c(C)nn23)cc1OC,5.44916
CCN1C(=O)CCc2cc(NS(=O)(=O)c3ccc(OCC(C)C)cc3)ccc21,4.57256
CCS(=O)(=O)Nc1ccc(-c2cc(-c3ccccc3)c3cc(C)ccc3n2)cc1,5.0365
CCS(=O)(=O)Nc1cccc(-c2cc(-c3ccccc3)c3cc(C)ccc3n2)c1,5.22403
CCc1ccc2ncc(S(=O)(=O)c3ccccc3)c(Nc3ccc(C)cc3)c2c1,4.0
C=C[C@@]1(C)CC[C@@H]2C(C)(C)c3cccc4[nH]c5c(c34)[C@@]2(O)[C@]1(C#N)[C@H]1O[C@H]1C5(C)C,4.88273
Cc1cc(NC(=O)CSc2nc(C(C)C)nc3sc4c(c23)CCCC4)no1,4.95148
Cc1csc(C(C)(O)c2nnc(Nc3cccc(N4CCCCC4)n3)s2)n1,4.79588
CC(C)(C)c1ccc(CN2CCC3(CC2)C(=O)N(CC2CC2)c2ccccc23)cc1,6.09691
O=C(Nc1nnc(-c2ccc3c(c2)OCCO3)o1)c1cc(Cl)ccc1[N+](=O)[O-],5.45136
O=C(Nc1nnc(-c2ccc(Cl)s2)o1)c1cccc(N2C(=O)CCC2=O)c1,4.58464
CN(C)C(=S)Oc1ccc(Cl)cc1C(=O)Nc1ccc(C(F)(F)F)cc1,5.39794
O=C(Nn1c(/C=C/c2ccc(Cl)cc2)nc2ccccc2c1=O)c1ccncc1,4.90616
O=C(Nn1c(/C=C/c2cccc(Cl)c2)nc2ccccc2c1=O)c1ccncc1,4.60513
Cn1ncc(C(=O)N2[C@H]3CC[C@@H]2C[C@H](Nc2n[nH]c4ccc(F)cc24)C3)c1Cl,5.20412
N=C(N/N=C(\c1ccccc1)c1ccc(Cl)cc1)NC(=O)/C=C/c1ccccc1,3.56384
CN(C)c1ccc(/C=N/n2c(-c3ccccc3)nc3cc(Cl)ccc3c2=O)cc1,9.10791
Cc1nn2c(COCc3cn(C(C)C)nn3)c(-c3ccc(Cl)cc3)nc2s1,3.90623
O=C(c1cccs1)N(CCCn1ccnc1)c1nc2c(Cl)cccc2s1,5.37477
C=C[C@]1(C)C2=C3c4c([nH]c5cccc(c45)C(C)(C)[C@H]3C[C@H]1Cl)C(C)(C)C(C#N)=C2,4.27003
S=C(NCc1ccc(Cl)cc1)N1CCN(c2nsc3ccccc23)CC1,5.16622
O=C(Nc1nnc(-c2cc(Cl)ccc2Cl)o1)c1cc(Cl)ccc1Cl,6.11399
O=C(Nc1nnc(-c2cc(Cl)ccc2Cl)o1)c1ccc(Cl)cc1Cl,6.30433
O=C(c1cccc(Cl)c1)N1N=C(c2ccc(Cl)cc2)CC1(O)C(F)(F)F,4.81437
Cc1cc(NC(=O)CCN2C(=O)C3C4C=CC(C4)C3C2=O)ccc1Br,4.45208
O=c1c2ccccc2nc(/C=C/c2ccccc2)n1-c1ccc(Br)cc1,4.80972
COc1cc(CNCc2ccccn2)ccc1OCc1ccc(Cl)c(Cl)c1,5.24926
COc1cc(CNCc2ccccn2)ccc1OCc1ccc(Cl)cc1Cl,5.21932
COc1cc(CNCc2cccnc2)ccc1OCc1ccc(Cl)cc1Cl,4.55649
Oc1ccc(Br)cc1-c1nc(-c2cccs2)c(-c2cccs2)[nH]1,5.0701
Brc1ccc(-n2cc(CSc3nc4ccccc4s3)nn2)cc1,4.40153
CCc1cc(C(=O)OC)c(NC(=S)NCc2ccc(Cl)c(Cl)c2)s1,6.24965
O=C1Nc2ccccc2[C@]12NC(c1ccccc1)C([N+](=O)[O-])C2c1ccc(F)cc1,4.50864
COc1cc(OC)cc(C(=O)Nc2nnc(-c3cccc(S(C)(=O)=O)c3)o2)c1,4.89303
COc1cccc(C(=O)Nc2nnc(-c3cccc(S(C)(=O)=O)c3)o2)c1OC,4.0
O=C(Nc1nnc(-c2ccno2)o1)c1ccc(S(=O)(=O)N2CCCCC2)cc1,4.0
CC1CN(c2cc3c(cc2[N+](=O)[O-])c(=O)c(C(=O)O)cn3C(C)(C)C)CC(C)O1,5.11014
O=C(c1ccco1)N1CCN(CCN2C(=O)c3cccc4cccc(c34)C2=O)CC1,4.06123
O=[N+]([O-])c1ccc(OCC(O)Cn2c(Cc3ccccc3)nc3ccccc32)cc1,5.18316
CCOc1cc(C(=O)Nc2nnc(-c3cccs3)o2)cc(OCC)c1OCC,5.4045
COc1cc(C2SCCC(=O)N2NC(=O)c2ccncc2)cc(OC)c1OC,5.11014
CCOc1cc(-c2nnc(NC(=O)c3cccs3)o2)cc(OCC)c1OCC,5.86543
COc1cc2c(cc1NC(=O)CSc1nc3ccccc3[nH]1)oc1ccccc12,4.98284
CC(Oc1ccc(C(=O)NCCc2ccccc2)cc1)C(=O)OCc1ccccc1,4.95087
CCOc1cc(-c2nnc(NC(=O)C3CCCCC3)o2)cc(OCC)c1OCC,3.93233
CCc1ccc(C(=O)N2CCN(c3ccc(NC(=O)c4ccco4)cc3)CC2)cc1,4.0
COc1ccc(-c2noc(C3=CC4(CCN(CCO)CC4)c4ccccc43)n2)cc1,4.92082
CC(=O)Nc1ccc(-c2nc(-c3ccccc3)c(-c3cccc4ccccc34)[nH]2)cc1,4.23719
O=S(=O)(c1ccccc1)N1CCN(c2nc3ccccc3c3ccccc23)CC1,4.80996
CC1CCCC(NCC(O)COC(c2ccc(F)cc2)c2ccc(F)cc2)C1C,5.24504
CCCCCCCCC(=O)N1C(=O)CC(C2c3ccccc3-c3ccccc32)C1=O,4.40121
O=C1[C@@H](c2ccccc2)[C@H](c2ccccc2)N[C@H](c2ccccc2)[C@H]1c1ccccc1,4.20796
Cc1ccc2sc(N(CCN(C)C)C(=O)c3cccc4ccccc34)nc2c1C,4.58677
CC(C)c1ccc2nc(Nc3nc4ccc(S(C)(=O)=O)cc4s3)sc2c1,5.23667
C=CCC(O)(CC=C)CNCc1ccc(OCC(O)CN2CCN(C)CC2)cc1,4.02866
C(=C/c1ccc(OCc2ccccc2)cc1)\CCSc1nc2ccccc2s1,5.11175
CCCCCC1CCC(c2ccc(C(=O)Nc3nc4ccccc4n3C)cc2)CC1,5.24688
CCCCCCCCCCCCCCC(COCc1ccccc1)N(CC)CC,5.24248
CCC(C)[C@H](CNC)N1CCN(CCC23CC4CC(CC(C4)C2)C3)[C@H](C(C)C)C1,4.0
CCCC[C@H](CNC)N1CCN(CCC23CC4CC(CC(C4)C2)C3)[C@H](C(C)C)C1,4.0
CCCC[C@@H](CNC)N1CCN(CCC23CC4CC(CC(C4)C2)C3)[C@H](C(C)C)C1,4.0
CCOC(=O)c1ccc(NC(=S)Nc2cc(Cl)c(Cl)cc2Cl)cc1,4.75243
COc1cc([N+](=O)[O-])ccc1NC(=S)Nc1ccc(OC(F)F)c(Cl)c1,4.46345
O=C(Oc1ccc(Cl)cc1C(=O)Nc1ncc([N+](=O)[O-])s1)c1ccccc1,4.81051
O=C(Nc1nnc(-c2ccccc2Cl)o1)c1ccc(C(=O)c2ccccc2)cc1,5.3122
Cn1ncc(C(=O)N2CCC(Nc3cc(=O)[nH]c4ccc(F)cc34)CC2)c1Cl,5.44493
Cn1ncc(C(=O)N2CCC(Nc3cc(=O)[nH]c4c(F)cccc34)CC2)c1Cl,5.50864
Cn1ncc(C(=O)N2CCC(Nc3cc(=O)[nH]c4cc(F)ccc34)CC2)c1Cl,5.50864
COc1ccc(OC)c(NC(=O)c2cc3cc(Br)ccc3oc2=O)c1,5.67161
COc1cc(OC)cc(C(=O)Nc2nnc(-c3ccc(Br)cc3)o2)c1,5.90764
O=[N+]([O-])CC(c1ccc(Br)cc1)c1c(O)n[nH]c1-c1ccccc1O,4.95105
CC1CN(c2ccc([N+](=O)[O-])cc2)CCN1C(=O)c1cccc(Br)c1,4.96827
O=C1N/C(=N\N=C\c2ccccc2O)SC1Cc1ccc(Br)cc1,6.30565
COc1ccc(Br)cc1C(=O)Nc1ccc(N2CCN(C)CC2)cc1,4.45943
O=[N+]([O-])c1cn2c(n1)OC[C@@H](Oc1cccc(-c3ccc(OC(F)F)cc3)n1)C2,5.82027
CC(C)(C)c1cc2c(c(C(C)(C)C)c1)OC(c1cc(Br)ccc1O)N2,5.19709
NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,5.88941
Cc1ccc(-n2ncc3c(=O)n(CC(=O)Nc4ccc([N+](=O)[O-])cc4)cnc32)cc1,4.82647
Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)NCc4ccco4)cc3N2)cc1,6.03621
Cc1ccc(C2CC(C(F)(F)F)n3ncc(C(=O)NCc4ccco4)c3N2)cc1,6.70997
Cc1cc(C)c2nc(C(F)(F)F)nc(N3CCN(c4ccccc4F)CC3)c2c1,4.0
CCOC(=O)C1=C(c2ccccc2)NC(=O)NC1c1coc2ccc(C)cc2c1=O,4.50948
CCOC(=O)C1=C(C)NC(=O)NC1c1coc2ccc(-c3ccccc3)cc2c1=O,4.51272
COc1cc(-n2c(/C=C/c3ccco3)nc3ccccc3c2=O)cc(OC)c1OC,5.11198
CC1CN(c2nc3c(cc2[N+](=O)[O-])c(=O)c(C(=O)O)cn3C(C)(C)C)CC(C)O1,5.11126
CCOC(=O)CNC(=O)CSc1ncnc2c1nnn2Cc1ccccc1F,5.11547
O=C(Cn1cc(-c2ccc(C(F)(F)F)cc2)nn1)NC12CC3CC(CC(C3)C1)C2,3.90787
O=CN1N=C(c2ccc(F)cc2)CC1c1cc2ccccc2nc1N1CCOCC1,3.6073
NC(=O)c1cc(Cc2ccccc2)sc1NC(=O)c1cc2ccccc2oc1=O,4.0
Cc1sc(NC(=O)c2cc3ccccc3oc2=O)c(C(N)=O)c1-c1ccccc1,4.0
N=C1S/C(=C\c2ccc(OCc3ccccc3)cc2)C(=O)N1c1ccc(F)cc1,5.11238
O=C(c1cccs1)N(CCCn1ccnc1)c1nc2c(F)cc(F)cc2s1,5.38416
O=C(c1ccc2c(c1)OCCO2)C1CCN(Cc2coc(-c3ccccc3)n2)CC1,5.00481
OCc1nc2ccccc2n1CC(O)COc1ccc(OCc2ccccc2)cc1,5.01377
COc1ccc2[nH]c(/C(C#N)=C\c3cc(OC)c(N4CCCC4)cc3OC)nc2c1,4.58946
N#C/C(=C/c1cn(CCOc2ccccc2)c2ccccc12)c1nc2ccccc2[nH]1,4.50713
COc1cc(CNCCc2c[nH]c3ccccc23)ccc1OCc1ccccc1F,4.8531
COc1cccc(CNCCc2c[nH]c3ccccc23)c1OCc1ccccc1F,5.15003
Cc1ccc(C(=O)CSC2=C(C#N)C(c3ccco3)C3=C(CCCC3=O)N2)cc1,4.9508
Cc1ccc(-c2csc3ncn(C(C)C(=O)OCc4ccccc4)c(=O)c23)cc1,5.83863
CCOC(=O)c1ccc(NC(c2cccs2)c2ccc3cccnc3c2O)cc1,6.30587
CCOC(=O)N1CCN(C(=O)CSc2nnc(-c3ccc(C)c(C)c3)o2)CC1,5.97634
Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,5.09991
COc1ccc(CCNCC(O)Cn2c3ccccc3c3ccccc32)cc1OC,4.9742
COc1cc(CC(=O)Nc2ccc3nc(SC)sc3c2)cc(OC)c1OC,4.94711
C=CCOC(=O)C1=C(C)NC(SCC(=O)OCC)=C(C#N)C1c1cccs1,5.21247
COc1ccc2nc(C)cc(N3CCC(NC(=O)Nc4ccc(C)cc4)CC3)c2c1,4.81107
Cc1cc(C)n(-c2nc(SCC(=O)O)c3c4c(sc3n2)COC(C)(C)C4)n1,5.01256
CCOc1ccc2nc(NC(=O)C(CC)Sc3nc(C)cc(O)n3)sc2c1,4.447
Cc1ccc(CC(=O)N(CCCn2ccnc2)c2nc3ccccc3s2)c(C)c1,5.1184
Cc1ccc2cc(CCNC(=S)NCCn3ccc4ccccc43)c(=O)[nH]c2c1,6.30592
[C-]#[N+][C@]12C[C@@H](O)C(C)(C)c3[nH]c4cccc5c4c3[C@]1(O)[C@H](CC[C@]2(C)C=C)C5(C)C,4.56703
CCCN(CCC)CC(O)Cn1cc(/C=C/C(=O)c2ccccc2)c2ccccc21,5.82333
COc1ccc2[nH]c(/C(C#N)=C\c3cc(Cl)c(O)c(Br)c3)nc2c1,4.87202
O=C(COc1ccc(Cl)cc1Cl)Nc1nnc(-c2ccc(Cl)s2)o1,3.92639
CC(C)CCCC(C)CCCC(C)CCNCCNC1C2CC3CC(C2)CC1C3,6.15051
COc1cc(CNCCCO)cc(Cl)c1OCc1ccc(Cl)cc1Cl,4.8041
COc1ccc(-c2nnc(NC(=O)c3cc([N+](=O)[O-])ccc3Cl)o2)cc1OC,5.52988
COc1cc(OC)cc(-c2nnc(NC(=O)c3cc(Cl)ccc3[N+](=O)[O-])o2)c1,5.69789
O=C(Cn1c(=O)oc2cc(Cl)ccc21)Nc1nc2ccc([N+](=O)[O-])cc2s1,4.9117
O=c1c2ccc(Cl)cc2nc(-c2ccccc2)n1/N=C/c1ccc([N+](=O)[O-])cc1,8.51145
O=C(Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1)c1cc(Cl)ccc1O,3.75257
CSc1ccc(-n2c(/C=C/c3ccc(Cl)cc3)nc3ccccc3c2=O)cc1,4.51045
CC(CSc1nnc(-c2ccncc2)s1)C(=O)NCc1ccc(Cl)cc1,5.77469
CC(CSc1nnc(-c2ccncc2)s1)C(=O)NCc1ccccc1Cl,5.72354
COCCCNC1=NN=C(c2cc(C)n(Cc3ccccc3Cl)c2C)CS1,4.94758
O=C(Cn1c(=O)oc2cc(Cl)ccc21)Nc1cc(C(F)(F)F)ccc1Cl,4.51082
O=C(C(=O)c1ccc(Cl)cc1Cl)c1cn(Cc2ccc([N+](=O)[O-])cc2)nn1,4.10237
O=C(c1cc2c(=O)n(Cc3ccc(Cl)c(Cl)c3)ccn2n1)N1CCCCC1,5.00569
O=C(c1cn2ccn(Cc3ccc(Cl)c(Cl)c3)c(=O)c2n1)N1CCCCC1,5.00569
O=C(COc1ccc(Cl)cc1Cl)N1CCN(C/C=C/c2ccccc2)CC1,4.77037
O=C(Cn1cc(-c2ccc(Cl)c(Cl)c2)nn1)NC12CC3CC(CC(C3)C1)C2,3.90883
O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(-c3cc(F)c(F)c(F)c3)cc1)C2,6.75856
Fc1cccc(-c2nc3ccccc3n2Cc2cn(-c3ccc(F)cc3F)nn2)c1,6.49485
Fc1cccc(-c2nc3ccccc3n2Cc2cn(-c3ccc(F)c(F)c3)nn2)c1,6.46852
CC1(COC(=O)N2CCN(c3ccc(F)cc3)CC2)Cn2cc([N+](=O)[O-])nc2O1,5.58794
COc1ccc(-c2ccc(CO[C@@H]3COc4nc([N+](=O)[O-])cn4C3)s2)cc1F,6.40728
CCOc1cc(-c2nnc(NC(=O)C3=COCCO3)o2)cc(OCC)c1OCC,5.32233
